BookingID,BookingDate,CustomerID,CustomerName,Gender,Age,MobileNo,EmailID,City,Country,FlightID,FlightName,FlightNumber,SourceCity,SourceAirport,DestinationCity,DestinationAirport,FlightDate,DepartureTime,ArrivalTime,SeatClass,SeatNumber,PNRNumber,TicketPrice,TaxAmount,TotalAmount,PaymentMode,PaymentStatus,BookingStatus
1886,2025-07-06,CUST001886,Yashawini Kamdar,Female,75.0,5906257523.0,,Indore,India,FL001886,Lufthansa,QP8011,Goa,Manohar International Airport,Dubai,Dubai International Airport,2025-10-30,22:30,03:30,Business,34A,PNR9126194,39026,1951.3,40977.3,Debit Card,Paid,Cancelled
2554,2026-05-11,CUST002554,Ati Chakraborty,Female,56.0,9577793305.0,berakaran@example.net,Ratlam,UAE,FL002554,Singapore Airlines,QP9807,Hyderabad,Rajiv Gandhi International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-08-29,00:30,07:30,,36A,PNR4967501,65342,3267.1,68609.1,UPI,Pending,Cancelled
592,2026-06-11,CUST000592,Saksham Dhar,Male,55.0,3499029450.0,umangdubey@example.org,Nangloi Jat,India,FL000592,Qatar Airways,SG1969,Chennai,Chennai International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-08-31,18:00,21:00,Premium Economy,21D,PNR1510940,66566,3328.3,69894.3,Debit Card,Refunded,Cancelled
2137,2025-09-23,CUST002137,Meera Krishna,Male,20.0,2616085800.0,yochana20@example.org,Bhusawal,India,FL002137,Thai Airways,AI6340,Bangkok,Suvarnabhumi Airport,Delhi,Indira Gandhi International Airport,2025-12-31,20:00,04:00,First Class,42F,PNR8330846,39222,1961.1,41183.1,Debit Card,Pending,Waiting
4757,2025-12-29,CUST004757,,Female,52.0,3048552968.0,ovala@example.com,Durg,UK,FL004757,vistara123,SG6453,Bengaluru,Kempegowda International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-01-04,09:00,17:00,First Class,24D,PNR6803642,8004,400.2,8404.2,Debit Card,Pending,Waiting
4689,2025-12-14,CUST004689,Ati Gola,Female,44.0,9453660878.0,nicholas50@example.net,Anand,Thailand,FL004689,SpiceJet,UK3099,Hyderabad,Rajiv Gandhi International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-03-25,05:45,11:45,Business,18A,PNR6634884,17695,884.75,18579.75,Credit Card,Refunded,Cancelled
3770,2026-05-21,CUST003770,Lekha Bhatnagar,Female,62.0,6254330438.0,saumyadani@example.org,Buxar,UK,FL003770,SpiceJet,6E3093,Singapore,Singapore Changi Airport,Doha,Hamad International Airport,2026-07-26,14:30,20:30,Premium Economy,14F,PNR8765357,19633,981.65,20614.65,Debit Card,Refunded,Cancelled
4802,2026-03-01,CUST004802,Xalak Peri,Male,68.0,2733437581.0,user@,Haridwar,Thailand,FL004802,Thai Airways,QP6188,Chennai,Chennai International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-06-01,15:30,00:30,Economy,46B,PNR4614503,21318,1065.9,22383.9,UPI,Paid,Waiting
2615,2025-08-16,CUST002615,Sanya Gupta,Male,29.0,4256449709.0,wmohanty@example.net,Kakinada,UK,FL002615,Thai Airways,6E7861,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Bengaluru,Kempegowda International Airport,2025-09-09,18:30,23:30,First Class,47D,PNR5012378,56082,2804.1,58886.1,Net Banking,Pending,Cancelled
3651,2026-03-23,CUST003651,Unnati Bir,Female,26.0,5359984998.0,anya58@example.com,Shimoga,Thailand,FL003651,Akasa Air,QP4362,Doha,Hamad International Airport,Jaipur,Jaipur International Airport,2026-06-27,12:30,17:30,Premium Economy,6F,PNR7885529,23879,1193.95,25072.95,Net Banking,Paid,Cancelled
4818,2025-10-11,CUST004818,,Male,38.0,5629470847.0,hpau@example.net,Kottayam,UK,FL004818,Air India,UK5467,Bangkok,Suvarnabhumi Airport,Goa,Manohar International Airport,2025-11-23,08:00,17:00,First Class,22F,PNR6607446,38834,1941.7,40775.7,Debit Card,Refunded,Cancelled
3543,2025-07-31,CUST003543,Yasti Wali,Female,66.0,7319574004.0,prisha83@example.org,Jabalpur,UAE,FL003543,Vistara,SG4886,Goa,Manohar International Airport,Chennai,Chennai International Airport,2025-08-09,04:00,09:00,First Class,21A,PNR8941795,53426,2671.3,56097.3,UPI,Refunded,Confirmed
4760,2026-05-31,CUST004760,Abha Tak,Female,N/A,1139551111.0,sankaransiya@example.com,Karnal,UK,FL004760,Vistara,6E8392,Pune,Pune International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2026-06-05,03:00,04:00,Economy,44D,PNR9039334,63045,3152.25,66197.25,Debit Card,Refunded,Confirmed
2536,2026-03-25,CUST002536,Nitara Rege,Female,23.0,6736361839.0,kritikauppal@example.org,Orai,UK,FL002536,Akasa Air,QP5325,Chennai,Chennai International Airport,London,Heathrow Airport,2026-07-11,06:45,15:45,Economy,46C,PNR1450635,-35108,3124.45,65613.45,Debit Card,Paid,Waiting
2856,2026-04-13,CUST002856,,Male,30.0,3005616335.0,rajantanveer@example.org,,UK,FL002856,IndiGo,EK4205,Hyderabad,Rajiv Gandhi International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-05-22,01:30,05:30,Business,29D,PNR2441606,31658,1582.9,33240.9,Credit Card,Paid,Cancelled
3195,2025-10-11,CUST003195,Oni Raghavan,Male,,7186181079.0,usachdeva@example.org,Guwahati,Thailand,FL003195,Qatar Airways,AI4760,Delhi,Indira Gandhi International Airport,Goa,Manohar International Airport,2025-11-13,04:15,13:15,Economy,40C,PNR5780275,46867,2343.35,49210.35,Debit Card,Paid,Waiting
1016,2025-11-21,CUST001016,Jai Bhagat,Female,61.0,67240533.0,udant49@example.org,Madhyamgram,India,FL001016,Etihad Airways,EK7493,Hyderabad,Rajiv Gandhi International Airport,Pune,Pune International Airport,2026-02-27,06:00,11:00,,13E,PNR6548619,8373,418.65,8791.65,Debit Card,Paid,Waiting
1899,2025-10-25,CUST001899,Leena Prabhakar,Male,67.0,4046085824.0,dalalethan@example.net,Panihati,UK,FL001899,Akasa Air,SG284,Hyderabad,Rajiv Gandhi International Airport,Bangkok,Suvarnabhumi Airport,2025-10-31,06:30,16:30,Premium Economy,6D,PNR7830089,45434,2271.7,47705.7,Credit Card,Refunded,Confirmed
191,2025-09-26,CUST000191,Pranit Guha,Male,40.0,9440861963.0,bhavnabasak@example.org,Ambarnath,India,FL000191,British Airways,UK6457,London,Heathrow Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2026-01-23,04:30,07:30,Business,39D,PNR3338075,72321,3616.05,75937.05,Credit Card,Paid,Waiting
4107,2025-08-17,CUST004107,Vasudha Chakraborty,Male,52.0,2880600870.0,kaidyal@example.org,Bareilly,Singapore,FL004107,vistara123,6E6776,Bangkok,Suvarnabhumi Airport,Doha,Hamad International Airport,2025-10-12,08:00,14:00,First Class,3C,,47255,2362.75,49617.75,Credit Card,Refunded,Confirmed
2307,2025-12-09,CUST002307,,Female,66.0,7709143232.0,kiaanswaminathan@example.com,Siwan,India,FL002307,IndiGo,EK5445,Chennai,Chennai International Airport,Doha,Hamad International Airport,2026-02-11,02:45,04:45,Economy,20D,PNR5729979,9933,496.65,10429.65,Credit Card,Paid,Confirmed
145,2026-05-10,CUST000145,Jagvi Sodhi,Male,50.0,6197599928.0,tejasdeshmukh@example.org,Vellore,Singapore,FL000145,IndiGo,SG1242,Dubai,Dubai International Airport,Goa,Manohar International Airport,2026-05-16,20:30,00:30,,9A,PNR8099016,67399,3369.95,70768.95,Debit Card,Paid,Confirmed
1077,2026-03-17,CUST001077,Mahika Gala,Male,Twenty,7384431807.0,chanchal59@example.net,Rourkela,UK,FL001077,Vistara,QP6219,Bangkok,Suvarnabhumi Airport,Jaipur,Jaipur International Airport,2026-04-23,22:00,04:00,Economy,39A,PNR7906153,27356,1367.8,28723.8,Net Banking,Paid,Cancelled
4655,2025-12-28,CUST004655,Anamika Prakash,Male,60.0,7093519038.0,devinikita@example.org,Ongole,UAE,FL004655,Lufthansa,EK7422,Dubai,Dubai International Airport,,Netaji Subhas Chandra Bose International Airport,2026-04-25,19:00,20:00,,43B,,26111,1305.55,27416.55,Net Banking,Paid,Waiting
3160,2025-09-27,CUST003160,Omya Mohan,Female,68.0,5657876575.0,demo#mail.com,Deoghar,Singapore,FL003160,Thai Airways,SG5356,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Chennai,Chennai International Airport,2025-11-24,14:15,20:15,Business,30D,PNR3499248,27768,1388.4,29156.4,Net Banking,Pending,Confirmed
1938,2026-04-10,CUST001938,Dhruv Nagarajan,Female,71.0,2462277478.0,lekha29@example.com,Surendranagar Dudhrej,India,FL001938,SpiceJet,EK8897,,Rajiv Gandhi International Airport,Doha,Hamad International Airport,2026-08-05,22:00,02:00,First Class,29E,PNR7963320,12075,603.75,12678.75,Net Banking,Pending,Waiting
1437,2026-02-09,CUST001437,Alexander Hans,Male,72.0,564029408.0,,Aurangabad,Singapore,FL001437,Air India,EK4892,London,Heathrow Airport,Hyderabad,Rajiv Gandhi International Airport,2026-04-11,12:00,15:00,First Class,29C,PNR2710320,70016,3500.8,73516.8,Credit Card,Pending,Cancelled
2319,2026-04-10,CUST002319,Balveer Rout,Male,25.0,9384093633.0,faras33@example.com,Tadipatri,UAE,FL002319,IndiGo,QP4781,Pune,Pune International Airport,Bengaluru,Kempegowda International Airport,2026-04-24,04:15,13:15,First Class,37A,PNR8783302,3569,178.45,3747.45,Credit Card,Refunded,Confirmed
2707,2026-01-16,CUST002707,  Samarth Trivedi   ,Male,24.0,,echawla@example.net,Rourkela,UK,FL002707,Air India,AI9724,Singapore,Singapore Changi Airport,Jaipur,Jaipur International Airport,2026-03-09,21:45,07:45,Economy,41D,PNR5594727,0,3690.85,77507.85,Credit Card,Pending,Cancelled
3256,2026-04-09,CUST003256,,Female,46.0,4348034097.0,,Surendranagar Dudhrej,Thailand,FL003256,SpiceJet,UK4079,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-08-01,09:15,17:15,Business,41D,,73030,3651.5,76681.5,Credit Card,Pending,Confirmed
2533,2025-10-16,CUST002533,Xalak Prasad,Male,34.0,2456788012.0,groverayush@example.org,Haridwar,Thailand,FL002533,SpiceJet,QP7280,,Indira Gandhi International Airport,Singapore,Singapore Changi Airport,2025-12-04,20:15,22:15,Business,14C,PNR3606486,29097,1454.85,30551.85,Credit Card,Refunded,Cancelled
3781,2025-11-04,CUST003781,Zayyan Venkataraman,Female,69.0,3396129931.0,ochauhan@example.com,Bhavnagar,UK,FL003781,Singapore Airlines,QP3456,Kolkata,Netaji Subhas Chandra Bose International Airport,London,Heathrow Airport,2026-02-24,23:00,06:00,Business,7F,PNR2959656,74440,3722.0,78162.0,Debit Card,Refunded,Confirmed
4176,2026-01-03,CUST004176,Sanaya Sahota,Male,35.0,7264145148.0,obhagat@example.com,Raiganj,UAE,FL004176,Emirates,SG7911,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-01-07,20:30,05:30,Economy,9A,PNR4152220,17891,894.55,18785.55,Debit Card,Refunded,Cancelled
812,2025-07-26,CUST000812,Mitali Yohannan,Female,31.0,2907980996.0,omishadass@example.org,New Delhi,UAE,FL000812,Etihad Airways,SG9084,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Goa,Manohar International Airport,2025-09-08,16:45,19:45,First Class,41F,PNR3094415,28550,1427.5,29977.5,Debit Card,Pending,Waiting
2116,2026-04-20,CUST002116,Ojas Goyal,Female,57.0,695535803.0,invalid_email,Mira-Bhayandar,India,FL002116,Singapore Airlines,QR1389,London,Heathrow Airport,Doha,Hamad International Airport,2026-08-12,07:00,17:00,,27E,PNR3658218,32986,1649.3,34635.3,Credit Card,Pending,Cancelled
3637,2026-04-04,CUST003637,  Yachana Brahmbhatt   ,Female,,9835561377.0,,Nagercoil,India,FL003637,British Airways,QP7365,Bangkok,Suvarnabhumi Airport,London,Heathrow Airport,00-00-0000,01:45,05:45,Economy,37D,PNR9573245,2759,137.95,2896.95,Debit Card,,Confirmed
213,2025-10-25,CUST000213,,Male,74.0,,indira38@example.org,Parbhani,UAE,FL000213,Air India,EK2910,Bangkok,Suvarnabhumi Airport,Doha,Hamad International Airport,2025-11-21,15:30,23:30,Economy,22D,PNR6517562,35700,1785.0,37485.0,Debit Card,Refunded,Confirmed
1945,2025-10-07,CUST001945,Naveen Mangat,Male,31.0,5065394450.0,aarnaperi@example.org,Panihati,UK,FL001945,Akasa Air,EK4334,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2025-12-31,21:15,22:15,Business,25F,PNR6568404,71086,3554.3,74640.3,Net Banking,,Waiting
610,2026-06-03,CUST000610,Caleb Sood,Male,20.0,2903858737.0,vargheseudant@example.net,Bihar Sharif,India,FL000610,IndiGo,EK3535,London,Heathrow Airport,Dubai,Dubai International Airport,2026-09-06,18:30,22:30,Business,15B,PNR8759418,9283,464.15,9747.15,Net Banking,Paid,Cancelled
4910,2026-03-28,CUST004910,Vivaan Swamy,Male,67.0,1149814290.0,sonivedhika@example.org,Ludhiana,Singapore,FL004910,Qatar Airways,QP9482,Bengaluru,Kempegowda International Airport,Bangkok,Suvarnabhumi Airport,2026-07-14,07:15,17:15,,49B,PNR9227654,31742,1587.1,33329.1,Net Banking,Refunded,Waiting
4316,2026-05-29,CUST004316,Tanmayi Dugar,Female,23.0,4692970051.0,guhaupadhriti@example.org,,India,FL004316,British Airways,UK9916,Doha,Hamad International Airport,Dubai,Dubai International Airport,2026-06-27,09:00,15:00,Premium Economy,10A,PNR6621943,7933,396.65,8329.65,Net Banking,Refunded,
41,2025-11-05,CUST000041,Aarav Sinha,Female,59.0,2024615708.0,koshygaurika@example.net,Dhule,UAE,FL000041,Vistara,SG9019,Delhi,Indira Gandhi International Airport,Singapore,Singapore Changi Airport,,21:45,04:45,Business,44A,PNR6804800,4367,218.35,4585.35,Credit Card,Paid,Confirmed
3468,2026-01-07,CUST003468,Reva Dara,Female,22.0,4916310277.0,,Pallavaram,Thailand,FL003468,Etihad Airways,SG6417,Doha,Hamad International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-05-04,20:15,03:15,Premium Economy,13F,PNR9286675,4377,218.85,4595.85,UPI,Refunded,Waiting
1310,2025-08-18,CUST001310,Yatin Chaudhary,Female,32.0,9163279905.0,haribaljiwan@example.com,Dibrugarh,UK,FL001310,Vistara,QP6726,Doha,Hamad International Airport,Dubai,Dubai International Airport,2025-10-29,08:15,13:15,Premium Economy,36E,PNR5015667,53706,2685.3,56391.3,Net Banking,Refunded,Cancelled
2864,2025-10-29,CUST002864,  Naveen Ramanathan   ,Female,,804322837.0,gganesan@example.org,Jalandhar,UK,FL002864,Thai Airways,UK1470,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Chennai,Chennai International Airport,2026-02-06,02:15,06:15,,47D,PNR6258639,72605,3630.25,76235.25,UPI,Paid,Cancelled
4925,2026-01-01,CUST004925,Sarthak Wali,Male,60.0,8190408007.0,elijahtaneja@example.net,Sambalpur,Singapore,FL004925,Thai Airways,6E4128,Bangkok,Suvarnabhumi Airport,Jaipur,Jaipur International Airport,2026-03-22,15:15,22:15,Economy,6D,PNR3186227,29269,1463.45,30732.45,Net Banking,Pending,Waiting
1717,2025-10-22,CUST001717,Rudra Dugar,Male,32.0,688409045.0,tjhaveri@example.com,Ahmednagar,Thailand,FL001717,Emirates,UK4731,Kolkata,Netaji Subhas Chandra Bose International Airport,Pune,Pune International Airport,2026-01-26,07:30,14:30,Premium Economy,45B,PNR1509916,58696,2934.8,61630.8,Credit Card,,Confirmed
2782,2026-06-03,CUST002782,,Female,37.0,7042730239.0,ramanathanmax@example.com,Shimoga,India,FL002782,SpiceJet,QP4817,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-08-16,12:45,22:45,Economy,31D,PNR8561545,45124,2256.2,47380.2,Net Banking,Paid,Confirmed
1968,2026-06-10,CUST001968,Manya Tiwari,Male,49.0,8992357619.0,aishanikhurana@example.org,Pune,Thailand,FL001968,Singapore Airlines,QP202,Pune,Pune International Airport,Delhi,Indira Gandhi International Airport,,13:15,16:15,Premium Economy,46F,PNR7681809,6254,312.7,6566.7,UPI,Pending,Cancelled
3470,2025-12-06,CUST003470,Nakul Chahal,Female,41.0,3939086270.0,qabilrandhawa@example.org,Morena,UK,FL003470,Emirates,SG731,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Singapore,Singapore Changi Airport,2026-03-30,05:00,14:00,Premium Economy,3F,PNR5839205,69793,3489.65,73282.65,Net Banking,Pending,Cancelled
4350,2025-08-03,CUST004350,Luke Doctor,Female,38.0,4144406765.0,kurianekanta@example.org,Erode,UK,FL004350,Thai Airways,UK7312,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2025-10-31,08:15,16:15,First Class,36F,PNR8244083,30375,1518.75,31893.75,UPI,,Confirmed
2101,2026-04-21,CUST002101,Warinder Contractor,Female,72.0,0000000000,ikbal12@example.net,Ulhasnagar,UK,FL002101,British Airways,SG5715,Kolkata,Netaji Subhas Chandra Bose International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-06-15,11:45,18:45,Economy,42D,PNR3728241,56200,2810.0,59010.0,Credit Card,Paid,Confirmed
856,2026-06-22,CUST000856,Ekavir Biswas,Female,23.0,4064948038.0,garimagara@example.net,Nadiad,India,FL000856,Singapore Airlines,UK6697,Goa,Manohar International Airport,Doha,Hamad International Airport,2026-07-16,18:00,04:00,Economy,29C,PNR6221738,29628,1481.4,31109.4,Net Banking,Refunded,Cancelled
562,2026-03-06,CUST000562,Sai Dugal,Female,44.0,3637025922.0,xvora@example.org,Kharagpur,Thailand,FL000562,British Airways,6E9910,Goa,Manohar International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,32-13-2026,09:15,13:15,Business,32E,PNR3111123,32070,1603.5,33673.5,UPI,,Cancelled
3381,2026-04-10,CUST003381,,Male,64.0,,ikanda@example.org,Unnao,UK,FL003381,British Airways,EK270,Jaipur,Jaipur International Airport,Pune,Pune International Airport,2026-07-01,05:00,08:00,First Class,48D,PNR3324441,69907,3495.35,73402.35,Net Banking,,Cancelled
4751,2026-05-12,CUST004751,Nihal Nath,Female,20.0,8378977758.0,champak28@example.org,Kumbakonam,UK,FL004751,Air India,QP2463,Chennai,Chennai International Airport,,Manohar International Airport,2026-06-20,00:45,01:45,Premium Economy,3C,PNR3059545,65822,3291.1,69113.1,Net Banking,Paid,Cancelled
2944,2026-01-12,CUST002944,Ekaraj Rattan,Female,18.0,1333554567.0,ubatra@example.com,Eluru,UAE,FL002944,British Airways,UK429,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Jaipur,Jaipur International Airport,2026-03-12,06:45,16:45,First Class,10F,PNR3427638,51907,2595.35,54502.35,Net Banking,Refunded,Cancelled
1668,2025-10-17,CUST001668,Hardik Upadhyay,Male,49.0,7789655818.0,dmall@example.com,Howrah,Thailand,FL001668,Singapore Airlines,EK4788,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Singapore,Singapore Changi Airport,2025-11-25,10:30,20:30,,9F,PNR9070534,63807,3190.35,66997.35,Debit Card,Pending,Confirmed
2638,2026-06-13,CUST002638,Jai Ray,Male,68.0,8965651649.0,,Guwahati,Thailand,FL002638,Etihad Airways,QR2977,Goa,Manohar International Airport,Singapore,Singapore Changi Airport,2026-09-23,16:00,18:00,First Class,37A,PNR8205944,30978,1548.9,32526.9,Debit Card,Refunded,Cancelled
4179,2026-05-20,CUST004179,Dipta Mitter,Male,57.0,2285994106.0,suhanibabu@example.com,,India,FL004179,British Airways,AI2007,Hyderabad,Rajiv Gandhi International Airport,Dubai,Dubai International Airport,2026-08-06,14:45,20:45,,31D,PNR8330357,19772,988.6,20760.6,Debit Card,Paid,Waiting
2752,2026-03-07,CUST002752,Yagnesh Kata,Female,49.0,9766184585.0,udantsundaram@example.org,Ongole,India,FL002752,Air India,QP4412,Delhi,Indira Gandhi International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-06-30,06:30,08:30,Premium Economy,8A,PNR8748273,10630,531.5,11161.5,UPI,Pending,Cancelled
2266,2025-11-13,CUST002266,Ayaan Barad,Male,19.0,1864896620.0,qthakkar@example.com,Rohtak,UK,FL002266,Etihad Airways,QP338,Mumbai,Chhatrapati Shivaji Maharaj International Airport,London,Heathrow Airport,2026-03-06,18:15,21:15,Business,31B,PNR8567348,16181,809.05,16990.05,Debit Card,Refunded,Waiting
3031,2026-04-12,CUST003031,Pranit Ganesh,Male,22.0,623046703.0,yshere@example.net,Sirsa,Thailand,FL003031,Akasa Air,EK7470,,Singapore Changi Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-05-12,02:00,03:00,Economy,8A,PNR3480660,19542,977.1,20519.1,Credit Card,Refunded,Waiting
2354,2026-01-06,CUST002354,Radhika Prabhu,Male,45.0,3124522375.0,yoza@example.org,Kakinada,Singapore,FL002354,Singapore Airlines,QP1476,,Sardar Vallabhbhai Patel International Airport,,Manohar International Airport,,20:45,04:45,Premium Economy,38C,PNR4784508,23285,1164.25,24449.25,UPI,Paid,Confirmed
2054,2026-03-10,CUST002054,Geetika Kurian,Male,45.0,3143383082.0,ekani81@example.net,Bilaspur,UAE,FL002054,Emirates,EK5052,Jaipur,Jaipur International Airport,London,Heathrow Airport,2026-03-23,01:15,06:15,Business,38E,PNR6520363,-46105,1070.25,22475.25,Debit Card,Paid,Confirmed
789,2025-08-02,CUST000789,Gopal Ratta,Female,38.0,,lsarma@example.com,Tenali,India,FL000789,SpiceJet,AI2999,,Heathrow Airport,Dubai,Dubai International Airport,2025-09-04,19:00,23:00,Economy,26F,PNR2006633,18285,914.25,19199.25,Credit Card,Paid,Waiting
712,2026-05-02,CUST000712,Mohini Goda,Female,75.0,944213587.0,test.mail,Gwalior,India,FL000712,Lufthansa,QP6933,,Sardar Vallabhbhai Patel International Airport,Bengaluru,Kempegowda International Airport,2026-06-24,05:00,08:00,Premium Economy,23D,PNR3939609,19851,992.55,20843.55,Net Banking,Paid,Waiting
2405,2026-05-06,CUST002405,Bhavika Sekhon,Male,71.0,,,Bettiah,UAE,FL002405,Qatar Airways,AI9161,Bangkok,Suvarnabhumi Airport,Jaipur,Jaipur International Airport,2026-08-30,00:00,06:00,Premium Economy,12F,PNR5466376,54435,2721.75,57156.75,Net Banking,Refunded,Confirmed
